bangumiId,kind,lang,title,content
1974,primary,zh-CN,真·一骑当千,《真·一骑当千》延续系列，斗士少女们的战斗继续。本作围绕新的战斗展开，作品以战斗、福利与群像为特色，动画的战斗场面华丽，是一骑当千系列的续作。动作设计与演出张力俱佳，随着剧情推进，主角面对的敌人越来越强，战斗方式与自身局限的突破层层升级，配乐与画面配合出色，将热血少年向作品应有的爽快感与成长感都演绎得十分到位。整体而言，该作在题材表达与情感渲染上均有可取之处，剧情张弛有度，角色令人印象深刻，是一部完成度较高、值得推荐的作品。
1975,primary,zh-CN,新罗马浴场,《新罗马浴场》改编自同名漫画。古罗马建筑师在浴场中的时空穿越。作品以搞笑、历史与日常为特色，穿越的设定充满笑料，动画的氛围轻松，是一部让人捧腹的作品。作品没有强烈的戏剧冲突，却以细腻的笔触捕捉日常中的微小幸福，角色的喜怒哀乐真实可感，在平实的叙述中悄然传递着生活的温度，适合在忙碌之余放松心情慢慢欣赏。整体而言，该作在题材表达与情感渲染上均有可取之处，剧情张弛有度，角色令人印象深刻，是一部完成度较高、值得推荐的作品。
1976,primary,zh-CN,羽球青春,《羽球青春》改编自同名漫画。少年在羽毛球部的物语。作品以羽毛球、青春与群像为特色，动画的比赛场面充满张力，少年们的成长令人动容，是一部扎实的运动作品。作品对竞技细节的还原相当用心，每一次攻防都充满张力，主角从青涩到成熟的成长轨迹真实可感，与队友和对手的羁绊贯穿始终，汗水与泪水交织出热血沸腾的青春物语。整体而言，该作在题材表达与情感渲染上均有可取之处，剧情张弛有度，角色令人印象深刻，是一部完成度较高、值得推荐的作品。
1977,primary,zh-CN,恋爱要在世界征服后,《恋爱要在世界征服后》改编自同名漫画。敌对组织的干部与战队成员的恋爱。作品以恋爱、搞笑与特摄为特色，两人的对立与恋爱充满笑料，动画的氛围轻松，是一部欢乐的作品。角色间的互动刻画得细腻自然，那些欲言又止的心意、别扭又真诚的靠近都真实而动人，情感线与日常情节交织，让观众在会心一笑与怦然心动之间反复横跳，是一部让人回味无穷的恋爱物语。整体而言，该作在题材表达与情感渲染上均有可取之处，剧情张弛有度，角色令人印象深刻，是一部完成度较高、值得推荐的作品。
1978,primary,zh-CN,身为女主角 讨厌的女主角与秘密的工作,《身为女主角 讨厌的女主角与秘密的工作》是剧场版动画，讲述少女与偶像的物语。少女在乐队与偶像之间的感情，作品以恋爱、音乐与青春为主题，动画的氛围温暖，是一部温馨的作品。角色间的互动刻画得细腻自然，那些欲言又止的心意、别扭又真诚的靠近都真实而动人，情感线与日常情节交织，让观众在会心一笑与怦然心动之间反复横跳，是一部让人回味无穷的恋爱物语。整体而言，该作在题材表达与情感渲染上均有可取之处，剧情张弛有度，角色令人印象深刻，是一部完成度较高、值得推荐的作品。
1979,primary,zh-CN,黑岩射手：黎明降临,《黑岩射手：黎明降临》是《黑岩射手》的新作动画，少女们的战斗。本作围绕黎明降临的物语展开，作品以战斗、群像与黑暗为特色，动画的氛围沉重，少女们的命运充满张力，是黑岩射手系列的续作。动作设计与演出张力俱佳，随着剧情推进，主角面对的敌人越来越强，战斗方式与自身局限的突破层层升级，配乐与画面配合出色，将热血少年向作品应有的爽快感与成长感都演绎得十分到位。整体而言，该作在题材表达与情感渲染上均有可取之处，剧情张弛有度，角色令人印象深刻，是一部完成度较高、值得推荐的作品。
1980,primary,zh-CN,影之诗F,《影之诗F》延续系列，少年们的卡牌战斗继续。本作新的主角与篇章登场，作品以卡牌、热血与竞技为特色，动画的战斗场面华丽，是游戏改编动画的作品。动作设计与演出张力俱佳，随着剧情推进，主角面对的敌人越来越强，战斗方式与自身局限的突破层层升级，配乐与画面配合出色，将热血少年向作品应有的爽快感与成长感都演绎得十分到位。整体而言，该作在题材表达与情感渲染上均有可取之处，剧情张弛有度，角色令人印象深刻，是一部完成度较高、值得推荐的作品。
1981,primary,zh-CN,社畜小姐想被幽灵幼女治愈。,《社畜小姐想被幽灵幼女治愈。》是短篇动画，讲述社畜与幽灵幼女的日常。作品以日常、治愈与搞笑为特色，社畜小姐被幽灵幼女治愈的日常充满温馨，动画篇幅短小，是一部轻松解压的泡面番。作品没有强烈的戏剧冲突，却以细腻的笔触捕捉日常中的微小幸福，角色的喜怒哀乐真实可感，在平实的叙述中悄然传递着生活的温度，适合在忙碌之余放松心情慢慢欣赏。整体而言，该作在题材表达与情感渲染上均有可取之处，剧情张弛有度，角色令人印象深刻，是一部完成度较高、值得推荐的作品。
1982,primary,zh-CN,古见同学有交流障碍症 第二季,《古见同学有交流障碍症 第二季》延续第一季，古见同学的日常继续。本作古见的交流障碍与努力进一步发展，作品以日常、治愈与搞笑为特色，动画的氛围温暖，是古见同学系列的续作。画风清新、节奏舒缓，人物之间的相处自然而温暖，那些平凡琐碎的片段在动画的演绎下变得闪闪发光，传递出一种治愈人心的宁静力量，是治愈系爱好者不容错过的作品。整体而言，该作在题材表达与情感渲染上均有可取之处，剧情张弛有度，角色令人印象深刻，是一部完成度较高、值得推荐的作品。
1983,primary,zh-CN,骸骨骑士大人异世界冒险中,《骸骨骑士大人异世界冒险中》改编自同名轻小说。转生成骸骨骑士的青年在异世界冒险。作品以异世界、轻松冒险与热血为特色，骸骨骑士的强大与正义充满看点，动画的氛围轻松，是一部欢乐的作品。动作设计与演出张力俱佳，随着剧情推进，主角面对的敌人越来越强，战斗方式与自身局限的突破层层升级，配乐与画面配合出色，将热血少年向作品应有的爽快感与成长感都演绎得十分到位。整体而言，该作在题材表达与情感渲染上均有可取之处，剧情张弛有度，角色令人印象深刻，是一部完成度较高、值得推荐的作品。
1984,primary,zh-CN,相合之物,《相合之物》改编自同名漫画。回到故乡的和果子店少年与少女的物语。作品以美食、日常与治愈为特色，和果子店的温馨日常充满人情味，动画的氛围温暖，是一部治愈系的作品。作品没有强烈的戏剧冲突，却以细腻的笔触捕捉日常中的微小幸福，角色的喜怒哀乐真实可感，在平实的叙述中悄然传递着生活的温度，适合在忙碌之余放松心情慢慢欣赏。整体而言，该作在题材表达与情感渲染上均有可取之处，剧情张弛有度，角色令人印象深刻，是一部完成度较高、值得推荐的作品。
1985,primary,zh-CN,恋爱游戏世界对路人角色很不友好,《恋爱游戏世界对路人角色很不友好》改编自同名轻小说。转生到乙女游戏世界的少年。作品以异世界、恋爱与搞笑为特色，路人的反击充满笑料，动画的氛围轻松，是一部欢乐的作品。作品在甜蜜之余也保留了青春特有的青涩与迷茫，主角在感情中的成长与抉择贯穿始终，配乐温润、画面明丽，将恋爱中的忐忑、欢喜与遗憾都拿捏得恰到好处，适合慢慢品味。整体而言，该作在题材表达与情感渲染上均有可取之处，剧情张弛有度，角色令人印象深刻，是一部完成度较高、值得推荐的作品。
1986,primary,zh-CN,这个医师超麻烦,《这个医师超麻烦》改编自同名轻小说。嘴臭医师与骑士少女的冒险。作品以奇幻、搞笑与日常为特色，医师的毒舌与冒险充满笑料，动画的氛围轻松，是一部欢乐的作品。作品没有强烈的戏剧冲突，却以细腻的笔触捕捉日常中的微小幸福，角色的喜怒哀乐真实可感，在平实的叙述中悄然传递着生活的温度，适合在忙碌之余放松心情慢慢欣赏。整体而言，该作在题材表达与情感渲染上均有可取之处，剧情张弛有度，角色令人印象深刻，是一部完成度较高、值得推荐的作品。
1987,primary,zh-CN,勇者，辞职不干了,《勇者，辞职不干了》改编自同名轻小说。被解雇的勇者加入魔王军。作品以异世界、搞笑与日常为特色，勇者的职场与魔王军的互动充满笑料，动画的氛围轻松，是一部欢乐的作品。作品没有强烈的戏剧冲突，却以细腻的笔触捕捉日常中的微小幸福，角色的喜怒哀乐真实可感，在平实的叙述中悄然传递着生活的温度，适合在忙碌之余放松心情慢慢欣赏。整体而言，该作在题材表达与情感渲染上均有可取之处，剧情张弛有度，角色令人印象深刻，是一部完成度较高、值得推荐的作品。
